R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
D,45506.30474537037,45506.32875,60H00645,26037465,60R05960,00645,HASU1539396,2200,GTHA,D39082106,B02,B09
D,45506.30489583333,45506.304976851854,DN-02,26037467,,30078,GESU1276873,2200,CHNG,D39067986,,B08
R,45506.30490740741,45506.351875,50H23625,26037468,50R05197,23625,TEMU9809820,4530,HBCX,R39082053,D02,G04
D,45506.30496527778,45506.31927083333,50LD12193,26037469,50R02530,12193,TGBU3150170,2200,GTHA,D39082108,B02,G04
D,45506.304976851854,45506.34101851852,51C36225,26037470,51R32327,36225,DRYU9326460,4500,GTHA,D39082112,A02,A06
R,45506.304976851854,45506.34101851852,51C36225,26037470,51R32327,36225,TEMU0257709,2200,HBCX,R39082109,A02,A06
R,45506.30506944445,45506.337858796294,50H22804,26037471,51R01596,22804,MRSU0405160,2200,HBCX,R39082111,B04,G04
R,45506.305231481485,45506.34856481481,51C78555,26037472,51R15386,78555,TWCU8062130,4500,HBCX,R39082113,A02,E06
D,45506.305231481485,45506.34856481481,51C78555,26037472,51R15386,78555,TCLU4279463,4200,CAPR,E39082543,A02,E06
R,45506.305231481485,45506.319652777776,51C76831,26037473,51R14909,76831,HLXU8767074,4530,HBCX,R39082114,D02,G04
D,45506.3052662037,45506.305347222224,DN-02,26037474,,30078,TCLU7349306,2200,CHNG,D39068008,,B08
R,45506.30535879629,45506.32331018519,51C21957,26037475,51R17540,21957,EITU3138846,2200,HBCX,R39082117,G02,G04
R,45506.305393518516,45506.327314814815,50H25105,26037476,51R13289,25105,WHSU0263831,2200,HBCX,R39082118,A01,A05
R,45506.305393518516,45506.33459490741,60V5386,26037477,60R02512,V5386,CMAU6922220,4500,HBCX,R39082116,B03,E04
D,45506.305393518516,45506.33459490741,60V5386,26037477,60R02512,V5386,GCXU5507789,4500,CAPR,E39082175,B03,E04
D,45506.305451388886,45506.33453703704,60H19230,26037478,60R05181,19230,TGBU4292098,4500,GTHA,D39082115,B04,B09
D,45506.30582175926,45506.34300925926,51D05317,26037480,51R00754,05317,FFAU4618073,4500,GTHA,D39082119,G01,A05
R,45506.30583333333,45506.32363425926,61H03438,26037481,61R02029,03438,EGSU9204280,4500,HBCX,R39082121,B02,B08
D,45506.30585648148,45506.32571759259,50H25680,26037482,51R15131,25680,DRYU2625480,2200,GTHA,D39082120,A02,A05
R,45506.3059375,45506.3221875,61H03301,26037483,61R03998,03301,EITU0030499,2200,HBCX,R39082123,B04,A05
D,45506.305972222224,45506.322175925925,61E03499,26037484,61R04244,03499,SKHU6365000,4500,GTHA,D39082122,A02,A05
D,45506.306076388886,45506.33200231481,50H25052,26037485,50RM01710,25052,WHSU0264777,2200,GTHA,D39082127,B04,B08
R,45506.306076388886,45506.33200231481,50H25052,26037485,50RM01710,25052,WHSU6838867,4500,HBCX,R39082126,B04,B08
D,45506.30614583333,45506.32204861111,50H05269,26037486,51R13592,05269,MSKU9142402,4500,GTHA,D39082124,A01,G04
D,45506.30621527778,45506.337905092594,50H08516,26037487,51R12395,08516,HALU5679343,4500,GTHA,D39082125,B02,B08
D,45506.30638888889,45506.346041666664,61H05259,26037488,61R05091,05259,BMOU5382952,4500,GTHA,D39082132,B03,B08
R,45506.30638888889,45506.346041666664,61H05259,26037488,61R05091,05259,FFAU4598758,4500,HBCX,R39082128,B03,B08
D,45506.30642361111,45506.330671296295,50H07949,26037489,51R26101,07949,TRHU7057856,4500,GTHA,D39082135,B02,E06
R,45506.30642361111,45506.330671296295,50H07949,26037489,51R26101,07949,FFAU1892671,4500,HBCX,R39082129,B02,E06
R,45506.306493055556,45506.323854166665,62H03382,26037490,62R00116,03382,WHSU0201491,2200,HBCX,R39082130,A01,B08
D,45506.306539351855,45506.30662037037,SM-31,26037491,,20957,SKHU8410319,4500,CHNG,D39078692,,A05
R,45506.3065625,45506.321122685185,51C96305,26037492,51R14037,96305,WHSU2391209,2200,HBCX,R39082133,A02,B08
R,45506.30671296296,45506.337372685186,63C09424,26037493,50RM03178,09424,FFAU4702116,4500,HBCX,R39082131,B04,B09
D,45506.30671296296,45506.337372685186,63C09424,26037493,50RM03178,09424,FFAU4706600,4500,GTHA,D39082134,B04,B09
R,45506.30674768519,45506.31980324074,61C25176,26037494,,25176,FFAU4621462,4500,NHAR,R39082110,E02,E03
D,45506.30677083333,45506.322858796295,50H06785,26037495,51R19336,06785,TCNU1516804,4500,GTHA,D39082137,E04,E03
D,45506.30679398148,45506.306875,SM-29,26037496,,21274,TLLU8356268,4500,CHNG,D39076027,,A05
R,45506.306875,45506.33320601852,50H01490,26037497,51R33930,01490,GAZU3200861,2200,HBCX,R39082138,B02,B09
R,45506.306921296295,45506.326689814814,60H19463,26037498,60R04724,19463,TGBU2740927,2200,HBCX,R39082145,B03,G04
R,45506.306921296295,45506.326689814814,60H19463,26037498,60R04724,19463,IAAU2688880,2200,HBCX,R39082141,B03,G04
R,45506.30700231482,45506.318090277775,61C43753,26037499,61R03940,43753,EMCU6245040,2200,HBCX,R39082142,E04,E06
R,45506.30701388889,45506.32983796296,51D62381,26037500,50RM02367,62381,TEMU5973959,2200,HBCX,R39082143,A02,A05
D,45506.307071759256,45506.321701388886,51D41003,26037501,51R17493,41003,SEGU2303643,2200,GTHA,D39082140,D02,A05
D,45506.307233796295,45506.32847222222,51C14801,26037502,51R10773,14801,BMOU5704576,4500,GTHA,D39082144,A01,E03
D,45506.30730324074,45506.30737268519,DN-29,26037503,,52824,TEMU5408876,2200,CHNG,D39068007,,B09
D,45506.30740740741,45506.31454861111,50H00298,26037504,51R15234,00298,CSNU1815749,2200,GTHA,D39082147,G01,G04
D,45506.307546296295,45506.34774305556,61H04069,26037505,61R05176,04069,MSKU7958594,2200,GTHA,D39081497,B03,A05
D,45506.30783564815,45506.307905092595,TB-34,26037506,,9114,TCLU2311041,2200,CHNG,D39067987,,B08
D,45506.30789351852,45506.30800925926,SM-30,26037507,,20811,KOCU4362072,4500,CHNG,D39076015,,A05
R,45506.307916666665,45506.32959490741,51D11323,26037508,51R18505,11323,CAIU8897463,4500,HBCX,R39082153,B02,A05
R,45506.30792824074,45506.35627314815,63H03904,26037509,63R01296,03904,ONEU2171570,2200,HBCX,R39082152,A01,B08
D,45506.30792824074,45506.35627314815,63H03904,26037509,63R01296,03904,TCLU3538683,2200,GTHA,D39082149,A01,B08
D,45506.307962962965,45506.308020833334,TB-34,26037510,,9114,TLLU8371241,2200,CHNG,D39067989,,B08
D,45506.308020833334,45506.32302083333,51D04463,26037511,51R25150,04463,GCXU2145578,2200,GTHA,D39082151,D02,G04
D,45506.308171296296,45506.33324074074,50H05365,26037512,51R25417,05365,WHSU0176887,2200,GTHA,D39082154,B04,G04
R,45506.30824074074,45506.33864583333,51C75777,26037513,51R51077,75777,OOCU8872865,4500,HBCX,R39082155,B02,E03
D,45506.30824074074,45506.33864583333,51C75777,26037513,51R51077,75777,TRHU8249236,4500,GTHA,D39082160,B02,E03
R,45506.30824074074,45506.324907407405,SM-64,26037514,51R05721,2335,HLXU8629440,4500,HBCX,R39082156,G02,D02
R,45506.30831018519,45506.34069444444,51D63449,26037515,51R04052,63449,TGBU8548125,4500,HBCX,R39082157,G01,B08
R,45506.30856481481,45506.322905092595,85H01057,26037516,85R00012,01057,YMLU5424751,4530,HBCX,R39082161,D02,E03
R,45506.30861111111,45506.339212962965,60H06322,26037517,60RM00022,06322,MAGU2318443,2200,HBCX,R39082159,B03,G04
D,45506.30861111111,45506.339212962965,60H06322,26037517,60RM00022,06322,TCNU4065807,4500,GTHA,D39082164,B03,G04
D,45506.30869212963,45506.32980324074,85H00069,26037518,51R21108,00069,GAOU6475597,4500,GTHA,D39082158,A02,B08
D,45506.30894675926,45506.330555555556,61C44534,26037519,61R04316,44534,SELU4153586,4500,GTHA,D39082163,A01,A05
R,45506.308969907404,45506.32523148148,72LD00873,26037520,72R02249,00873,TEMU7408617,4500,HBCX,R39082168,B03,G04
D,45506.30900462963,45506.330347222225,61C36386,26037521,61R03204,36386,OOLU1362059,2200,GTHA,D39082162,B02,A06
R,45506.30905092593,45506.33923611111,60C30799,26037522,60R00758,30799,HLBU2608313,2200,HBCX,R39082169,G02,B08
D,45506.30905092593,45506.33923611111,60C30799,26037522,60R00758,30799,TWCU2171874,2200,GTHA,D39082173,G02,B08
R,45506.30934027778,45506.323796296296,50H24476,26037523,60R04752,24476,WHLU0703827,2200,NHAR,R39082150,E02,G04
R,45506.30934027778,45506.323796296296,50H24476,26037523,60R04752,24476,MRKU6712407,2200,HBCX,R39082174,E02,G04
D,45506.309328703705,45506.33476851852,51D07920,26037524,51R40565,D07920,CAIU6035238,2200,GTHA,D39082166,A01,B09
D,45506.3094212963,45506.34633101852,51D50069,26037525,51R19971,50069,WHSU2802613,2200,GTHA,D39082171,A02,A05
D,45506.3094212963,45506.34633101852,51D50069,26037525,51R19971,50069,WHSU2645900,2200,GTHA,D39082172,A02,A05
R,45506.30976851852,45506.33131944444,DN-32,26037526,,52817,TWCU2123201,2200,HANG,R39072813,D02,D02
R,45506.30976851852,45506.33131944444,DN-32,26037526,,52817,HAHU2054293,2200,HANG,R39072811,D02,D02
R,45506.31015046296,45506.32298611111,51D11126,26037527,51R08454,11126,TWCU8052070,4500,NHAR,R39082139,D02,G04
R,45506.310219907406,45506.35142361111,61C24920,26037528,61R03222,24920,SKLU1602811,2200,HBCX,R39082176,G02,G04
R,45506.31028935185,45506.32129629629,70H00545,26037529,50R04219,00545,MSKU7298680,2200,HBCX,R39082177,B03,G04
R,45506.31030092593,45506.32491898148,50H14163,26037530,51R34603,14163,EGHU3712850,2200,HBCX,R39082178,B02,B09
R,45506.31055555555,45506.330405092594,60C42276,26037531,60R00396,42276,BMOU6922654,4500,HBCX,R39082179,B04,A06
R,45506.31068287037,45506.32884259259,50H45548,26037532,51R34653,45548,CMAU5993105,4500,HBCX,R39082181,A03,A05
R,45506.31086805555,45506.333333333336,61C45915,26037533,61R04170,45915,TIIU5125345,4500,HBCX,R39082183,B04,B08
D,45506.31086805555,45506.333333333336,61C45915,26037533,61R04170,45915,SKHU6380447,4500,GTHA,D39082184,B04,B08
D,45506.31101851852,45506.33155092593,60H07369,26037534,60RM00346,07369,FTAU1795302,2200,GTHA,D39082180,B04,A05
D,45506.31107638889,45506.32371527778,51D43235,26037535,51R16846,43235,TGBU3493396,2200,GTHA,D39082182,D02,A05
D,45506.31119212963,45506.334328703706,60H16223,26037536,51R21164,16223,FCIU6000137,2200,GTHA,D39082185,A03,A06
R,45506.31135416667,45506.33899305556,50H04595,26037537,51R22440,04595,MRSU5548713,4500,HBCX,R39082187,B02,E06
D,45506.31138888889,45506.33712962963,51D18726,26037538,51R20375,18726,TXGU6737035,4500,GTHA,D39082186,A02,B08
R,45506.31159722222,45506.33155092593,DN-22,26037539,,52530,TWCU2092158,2200,HANG,R39072812,D02,D02
R,45506.31159722222,45506.33155092593,DN-22,26037539,,52530,BHCU3210323,2200,HANG,R39072810,D02,D02
D,45506.31164351852,45506.33479166667,61C41265,26037540,61R04296,41265,TCNU2130673,4500,GTHA,D39082188,B04,B08
D,45506.31175925926,45506.333333333336,51C92915,26037541,51R18919,92915,SKHU6331416,4500,GTHA,D39082189,A01,B08
D,45506.31181712963,45506.33833333333,51C79747,26037542,35R01097,79747,HLXU8306529,4500,GTHA,D39082190,B04,A06
R,45506.311886574076,45506.373923611114,51C07769,26037543,51R40764,07769,EGHU3441682,2200,HBCX,R39082191,B03,A05
D,45506.311886574076,45506.373923611114,51C07769,26037543,51R40764,07769,TEMU1341455,2200,GTHA,D39080443,B03,A05
D,45506.31199074074,45506.362962962965,70H03381,26037544,51R40461,03381,GLDU3138000,2200,CAPR,E39082619,A02,E06
D,45506.31199074074,45506.362962962965,70H03381,26037544,51R40461,03381,FCIU6373110,2200,CAPR,E39082621,A02,E06
R,45506.31199074074,45506.362962962965,70H03381,26037544,51R40461,03381,TRHU2879433,2200,HBCX,R39082194,A02,E06
R,45506.31201388889,45506.33366898148,61C27015,26037545,61R00468,27015,MRSU6405682,4500,HBCX,R39082195,B04,A06
R,45506.31219907408,45506.32744212963,60C09287,26037547,50RM02823,09287,EGHU3689766,2200,HBCX,R39082197,B02,A05
R,45506.31228009259,45506.33099537037,50H31347,26037548,51R40386,31347,YMMU1232395,2200,HBCX,R39080467,B03,B08
R,45506.31239583333,45506.326574074075,51C92124,26037549,51R24546,92124,MAGU2189393,2200,HBCX,R39082198,B04,B08
R,45506.31251157408,45506.324108796296,51D11198,26037550,51R07286,11198,TRHU8085045,4500,NHAR,R39082146,D02,G04
R,45506.31260416667,45506.361238425925,51C67500,26037551,51R13095,67500,EITU0050535,2200,HBCX,R39082200,A01,E09
D,45506.31260416667,45506.361238425925,51C67500,26037551,51R13095,67500,TEMU1372348,2200,CAPR,E39082381,A01,E09
D,45506.31260416667,45506.361238425925,51C67500,26037551,51R13095,67500,MEDU5158012,2200,CAPR,E39082380,A01,E09
R,45506.31270833333,45506.33136574074,51D65463,26037552,51R11085,65463,IAAU2690635,2200,HBCX,R39082203,B02,E06
D,45506.312743055554,45506.36108796296,61H07520,26037553,51R09289,07520,MSKU3896513,2200,GTHA,D39082090,B02,A05
R,45506.31287037037,45506.329375,60H02694,26037554,60R01026,02694,WHPU1000417,2270,NHAR,R39082167,D02,B08
R,45506.312997685185,45506.32806712963,51D63979,26037555,50RM01950,63979,CMAU7001908,4500,HBCX,R39082205,B02,E03
D,45506.313043981485,45506.335069444445,29H85016,26037556,29R50749,85016,TGHU9709695,4500,GTHA,D39082204,B04,B09
D,45506.31314814815,45506.339375,51C90664,26037557,51R13282,90664,BEAU4174707,4500,GTHA,D39054333,B04,B09
R,45506.31327546296,45506.33796296296,51D06842,26037558,51R18018,06842,TEMU1916966,2200,HBCX,R39082206,B02,G04
D,45506.31327546296,45506.33796296296,51D06842,26037558,51R18018,06842,FANU1100079,4500,GTHA,D39082215,B02,G04
R,45506.31329861111,45506.33865740741,51D35524,26037559,51R31534,35524,DFSU1160959,2200,HBCX,R39082207,B04,B09
D,45506.31340277778,45506.34230324074,51C93717,26037560,51R10480,93717,MRKU6188990,4500,GTHA,D39082208,E04,A06
R,45506.31348379629,45506.33259259259,70C04970,26037561,70R00458,04970,FTAU1655023,2200,HBCX,R39082214,G02,B09
R,45506.31354166667,45506.357152777775,92C14758,26037562,92R00384,14758,TEMU9816840,4530,HBQC,R39082210,D02,E03
D,45506.31354166667,45506.34070601852,51C57931,26037563,51R09965,57931,OTPU6202102,4530,GTHA,D39067713,B04,A06
D,45506.313564814816,45506.34012731481,51D34686,26037564,51R11875,34686,GCXU2472605,2200,GTHA,D39082209,B03,A05
R,45506.313564814816,45506.34012731481,51D34686,26037564,51R11875,34686,TCKU6167510,4500,HBCX,R39082216,B03,A05
R,45506.31377314815,45506.38878472222,60H11842,26037565,51R50303,11842,GCXU2285409,2200,HBCX,R39082213,A02,E09
D,45506.31377314815,45506.38878472222,60H11842,26037565,51R50303,11842,MSMU2006560,2200,CAPR,E39082314,A02,E09
D,45506.31377314815,45506.38878472222,60H11842,26037565,51R50303,11842,CXDU2145318,2200,CAPR,E39082318,A02,E09
D,45506.313784722224,45506.33383101852,50H01712,26037566,,01712,WHSU5250652,4500,CAPR,E39082193,E02,E06
R,45506.31385416666,45506.33987268519,60H03241,26037567,60R02618,03241,GCXU5490270,4500,HBCX,R39082217,A01,B08
D,45506.31417824074,45506.37800925926,50H06130,26037568,51R40214,06130,MSDU1150725,2200,CAPR,E39081753,A01,E06
D,45506.31417824074,45506.37800925926,50H06130,26037568,51R40214,06130,SEGU3053106,2200,CAPR,E39081756,A01,E06
R,45506.31417824074,45506.37800925926,50H06130,26037568,51R40214,06130,CAIU3126988,2200,HBCX,R39082219,A01,E06
D,45506.31428240741,45506.3308912037,51D09707,26037569,51R10888,09707,HALU2329819,2200,GTHA,D39082218,G02,A05
R,45506.31429398148,45506.32667824074,63C06676,26037570,63R00453,06676,FSCU5922641,4530,HBCX,R39082222,D02,B08
D,45506.314467592594,45506.341875,50H21650,26037571,51R40631,21650,SEKU1631196,2200,GTHA,D39082220,B04,A05
D,45506.31458333333,45506.32795138889,50H29275,26037572,51R21809,29275,FCIU7344456,4500,GTHA,D39082224,B04,E03
R,45506.314618055556,45506.33435185185,51C30599,26037573,51R11526,30599,TGBU9664238,4500,HBCX,R39082225,B03,G04
D,45506.31462962963,45506.34100694444,61H13893,26037574,51R27040,13893,CSNU1845698,2200,GTHA,D39082223,B02,B09
D,45506.31462962963,45506.36226851852,62F00267,26037575,62R01052,00267,MSKU7626202,2200,CAPR,E39082436,B04,E06
R,45506.31462962963,45506.36226851852,62F00267,26037575,62R01052,00267,DFSU1442130,2200,HBCX,R39082226,B04,E06
R,45506.3146412037,45506.33572916667,62H04035,26037576,,04035,FTAU1798195,2200,NHAR,R39082211,E02,G04
R,45506.31489583333,45506.322696759256,51C58684,26037578,51R04111,58684,HASU1515706,2200,HBCX,R39082230,B02,B08
D,45506.31497685185,45506.33986111111,50H12654,26037579,51R26787,12654,MRSU5811650,4500,GTHA,D39082228,A01,A06
D,45506.315150462964,45506.331296296295,50H24336,26037580,51R22656,24336,ONEU5236130,4500,GTHA,D39082232,A01,E03
D,45506.31523148148,45506.34494212963,50H05169,26037581,51R50654,05169,WHSU0165809,2200,GTHA,D39082231,B03,G04
D,45506.31523148148,45506.38045138889,63C09334,26037582,63R00170,09334,TCKU7845947,4500,GTHA,D39082237,B04,B09
R,45506.31523148148,45506.38045138889,63C09334,26037582,63R00170,09334,CMAU6489613,4500,HBCX,R39082234,B04,B09
D,45506.315416666665,45506.34328703704,50H20709,26037583,50RM01492,20709,NYKU8544170,4200,GTHA,D39082235,B02,E06
R,45506.31553240741,45506.33025462963,50H29575,26037584,51R09150,29575,CARU5185055,4500,HBCX,R39082239,B04,E03
R,45506.31553240741,45506.34422453704,61H00798,26037585,61R06614,00798,SKHU9628959,4500,HBCX,R39082240,G02,B09
D,45506.31554398148,45506.34460648148,61H00798,26037586,61R06614,00798,EGHU9460123,4500,GTHA,D39082236,G02,B09
D,45506.31590277778,45506.32983796296,50H06742,26037587,51R06711,06742,TRHU8515676,4500,GTHA,D39082241,B02,E03
D,45506.31623842593,45506.390868055554,51D37940,26037588,51R30235,37940,TCKU2325650,2200,CAPR,E39082423,B02,E09
D,45506.31623842593,45506.390868055554,51D37940,26037588,51R30235,37940,MEDU6554954,2200,CAPR,E39082425,B02,E09
R,45506.31623842593,45506.390868055554,51D37940,26037588,51R30235,37940,EGHU3447850,2200,HBCX,R39082245,B02,E09
D,45506.31627314815,45506.34263888889,50H11381,26037589,51R27214,11381,SLTU5623311,2270,GTHA,D39082165,B04,B09
R,45506.31627314815,45506.34263888889,50H11381,26037589,51R27214,11381,EGHU3763246,2200,HBCX,R39082248,B04,B09
R,45506.31652777778,45506.33453703704,61H06000,26037590,61R05450,06000,EITU3034841,2200,HBCX,R39082249,A03,B08
D,45506.3165625,45506.33546296296,51D64603,26037591,51R40480,64603,EGSU9231970,4500,GTHA,D39082247,A03,A06
D,45506.316608796296,45506.35258101852,51C51132,26037592,51R09118,51132,EGHU3231578,2200,GTHA,D39082255,B02,B08
R,45506.316608796296,45506.35258101852,51C51132,26037592,51R09118,51132,SEGU1673005,2200,HBCX,R39082251,B02,B08
D,45506.31663194444,45506.34028935185,50H05974,26037593,50RM01189,05974,WHSU5895034,4500,GTHA,D39052618,B04,G04
R,45506.31670138889,45506.402337962965,60H11541,26037594,50R04747,11541,EITU3167504,2200,HBCX,R39082253,A02,E09
D,45506.31670138889,45506.402337962965,60H11541,26037594,50R04747,11541,FCIU6369146,2200,CAPR,E39082456,A02,E09
D,45506.31670138889,45506.402337962965,60H11541,26037594,50R04747,11541,MSDU2100591,2200,CAPR,E39082454,A02,E09
D,45506.3169212963,45506.344618055555,50H08693,26037595,50R02831,08693,SEGU2384521,2200,GTHA,D39082250,A02,B08
D,45506.31711805556,45506.344988425924,60H02353,26037596,60R05150,02353,BMOU6456643,4500,GTHA,D39082256,G01,G04
R,45506.31712962963,45506.331921296296,TB-31,26037597,,10463,TGBU3504377,2200,HANG,R39072809,D02,D02
R,45506.31712962963,45506.331921296296,TB-31,26037597,,10463,TGBU2581743,2200,HANG,R39072808,D02,D02
D,45506.317199074074,45506.324467592596,51C48755,26037598,51R33799,48755,OOCU8807514,4500,GTHA,D39082258,G02,G04
R,45506.317199074074,45506.341527777775,61H06006,26037599,61R05521,06006,EGHU3466700,2200,HBCX,R39082259,B04,E09
D,45506.3172337963,45506.39,62C17183,26037600,62R00888,17183,FFAU4201388,4500,GTHA,D39082263,A02,B08
R,45506.3172337963,45506.39,62C17183,26037600,62R00888,17183,FCIU5955820,2200,HBCX,R39082261,A02,B08
R,45506.31732638889,45506.34150462963,61H11937,26037601,52R0142,11937,IAAU1723544,4500,HBCX,R39082262,B02,G04
D,45506.31756944444,45506.33880787037,51C78264,26037602,,78264,TCLU4543426,4200,CAPR,E39082229,E02,E06
R,45506.31765046297,45506.332824074074,65C01504,26037603,65R0128,01504,OOLU6430407,4530,HBCX,R39082266,D02,A05
D,45506.31769675926,45506.34751157407,50H16862,26037604,50R04849,16862,ONEU2279246,2200,GTHA,D39082269,G02,G04
D,45506.317824074074,45506.41769675926,60C40785,26037605,15R11063,40785,NSSU0105844,2200,GTHA,D39082267,E04,G04
D,45506.317824074074,45506.41769675926,60C40785,26037605,15R11063,40785,PCLU2161333,2200,GTHA,D39082277,E04,G04
R,45506.317824074074,45506.41769675926,60C40785,26037605,15R11063,40785,AXEU2015001,2200,NHAR,R39082196,E04,G04
R,45506.3178587963,45506.345300925925,51C90668,26037606,51R14354,90668,SEGU6714663,4500,HBCX,R39082271,B03,G04
R,45506.3178587963,45506.329189814816,51C99080,26037607,51R14578,99080,EGHU3505299,2200,HBCX,R39082272,A02,G04
D,45506.31789351852,45506.33090277778,51C91965,26037608,51R16326,91965,UETU2848034,2200,GTHA,D39082268,B02,B09
R,45506.31800925926,45506.33552083333,50H12119,26037609,51R27651,12119,EGSU3493972,2200,HBCX,R39082274,B04,E06
R,45506.318136574075,45506.33268518518,61LD05817,26037610,61R01504,05817,SEKU5230587,4500,HBCX,R39082275,B03,B08
D,45506.318240740744,45506.329618055555,51C98974,26037611,51R33914,98974,EGSU3203693,2200,GTHA,D39082264,A01,A05
R,45506.31849537037,45506.34863425926,50H01452,26037612,51R23688,01452,TCNU3144650,4500,HBCX,R39082280,A02,B09
D,45506.31849537037,45506.34863425926,50H01452,26037612,51R23688,01452,DFSU1506825,2200,GTHA,D39082283,A02,B09
D,45506.31853009259,45506.32469907407,61C45612,26037613,61R04544,45612,TGBU4554475,4500,GTHA,D39071144,E04,E03
D,45506.31886574074,45506.33751157407,51C40247,26037614,,40247,TIIU2286372,2200,CAPR,E39082238,E02,G04
D,45506.31886574074,45506.33751157407,51C40247,26037614,,40247,TIIU2332098,2200,CAPR,E39082242,E02,G04
D,45506.31893518518,45506.430081018516,70H03395,26037615,60R07110,03395,MSDU1491439,2200,CAPR,E39082474,B03,E10
R,45506.31893518518,45506.430081018516,70H03395,26037615,60R07110,03395,TEMU3852536,2200,HBCX,R39082285,B03,E10
D,45506.31893518518,45506.430081018516,70H03395,26037615,60R07110,03395,TRHU1296339,2200,CAPR,E39082472,B03,E10
D,45506.31896990741,45506.34321759259,62G00178,26037616,62R01056,00178,FFAU1078412,4500,GTHA,D39082284,B02,B08
R,45506.31899305555,45506.33436342593,60H19654,26037617,60RM00436,19654,SKLU1121652,2200,HBCX,R39082287,A02,E06
R,45506.319085648145,45506.3347337963,50H43876,26037618,51R16845,43876,EMCU8374750,4500,HBCX,R39082288,A01,G04
D,45506.319131944445,45506.33696759259,51C90562,26037619,51R13359,90562,HAMU1506472,4500,GTHA,D39054343,G01,B08
R,45506.31930555555,45506.33908564815,50H12024,26037620,51R24839,12024,EMCU6135530,2200,HBCX,R39082293,B02,G04
R,45506.31930555555,45506.33908564815,50H12024,26037620,51R24839,12024,EITU3170848,2200,HBCX,R39082292,B02,G04
D,45506.31932870371,45506.33912037037,51C90625,26037621,51R13430,90625,FANU1787258,4500,GTHA,D39057059,G02,B09
D,45506.31952546296,45506.387650462966,51C74715,26037622,51R13566,74715,CAAU2476931,2200,GTHA,D39082307,E02,B08
R,45506.31952546296,45506.387650462966,51C74715,26037622,51R13566,74715,MSKU7626202,2200,NHAR,R39082279,E02,B08
R,45506.31967592592,45506.339733796296,51C90637,26037623,51R13303,90637,WHSU5218202,4500,HBCX,R39082295,B04,G04
D,45506.31972222222,45506.31979166667,DN-04,26037624,,30863,CMAU2417385,2200,CHNG,D39067999,,B08
R,45506.31978009259,45506.33414351852,61H03376,26037625,61R04359,03376,WHLU0381886,2200,HBCX,R39082296,B03,B08
D,45506.31990740741,45506.31996527778,DN-04,26037626,,30863,FCIU3808100,2200,CHNG,D39067998,,B08
D,45506.31997685185,45506.35731481481,50H06244,26037627,61R04152,06244,SITU2599467,2200,CAPR,E39082488,A01,E06
D,45506.31997685185,45506.35731481481,50H06244,26037627,61R04152,06244,SITU2602051,2200,CAPR,E39082487,A01,E06
R,45506.31997685185,45506.35731481481,50H06244,26037627,61R04152,06244,EITU3139328,2200,HBCX,R39082300,A01,E06
D,45506.32003472222,45506.32017361111,TB-50,26037628,,45507,TRHU1068236,2200,CHNG,D39067997,,B08
D,45506.320127314815,45506.34039351852,29E06636,26037629,29R40367,06636,TLLU3441768,2200,GTHA,D39082299,A02,A06
D,45506.32025462963,45506.34806712963,50LD21377,26037630,51R07134,21377,TCNU3577590,4500,GTHA,D39082301,G02,G04
D,45506.32027777778,45506.33789351852,51C49165,26037631,51R06869,49165,SUDU6588170,4500,GTHA,D39082302,A01,A05
D,45506.32025462963,45506.320381944446,TB-50,26037632,,45507,CMAU0452746,2200,CHNG,D39067996,,B08
R,45506.320335648146,45506.33181712963,60H05165,26037633,60R02554,05165,TRHU5321996,4500,HBCX,R39082303,B02,G04
D,45506.32045138889,45506.32053240741,TB-33,26037634,,9113,CRSU1089560,2200,CHNG,D39067995,,B08
D,45506.32064814815,45506.320706018516,TB-33,26037635,,9113,XINU1497633,2200,CHNG,D39067993,,B08
D,45506.32065972222,45506.33384259259,51C67209,26037636,60R01686,67209,SEKU1043187,2200,GTHA,D39082304,B04,A06
D,45506.32079861111,45506.34355324074,61H01595,26037637,61R04657,01595,BMOU6016285,4500,GTHA,D39082305,A01,B08
D,45506.320810185185,45506.320868055554,DN-20,26037638,,52887,TCLU3085144,2200,CHNG,D39067992,,B08
R,45506.32083333333,45506.41392361111,51D37948,26037639,51R32833,37948,EGHU3566210,2200,HBCX,R39082306,A02,E09
D,45506.32083333333,45506.41392361111,51D37948,26037639,51R32833,37948,MSCU6894201,2200,CAPR,E39082470,A02,E09
D,45506.32083333333,45506.41392361111,51D37948,26037639,51R32833,37948,TGBU3212631,2200,CAPR,E39082469,A02,E09
D,45506.32094907408,45506.32100694445,DN-20,26037640,,52887,TRHU2453005,2200,CHNG,D39067991,,B08
D,45506.32115740741,45506.36403935185,51C29636,26037641,50RM01850,29636,MSKU5966306,2200,GTHA,D39079449,E04,A05
D,45506.32125,45506.4012037037,51D14576,26037642,51R08359,14576,SEGU9929011,4530,CAPR,E39083329,B02,E03
R,45506.32125,45506.4012037037,51D14576,26037642,51R08359,14576,TEMU2960500,2200,HBCX,R39082308,B02,E03
R,45506.321493055555,45506.35019675926,50H06195,26037643,51R40382,06195,KKTU8064257,2200,HBCX,R39082310,B03,E03
D,45506.32157407407,45506.334131944444,51D40049,26037644,51R07850,40049,EITU1125562,4500,GTHA,D39079377,A01,A05
